nom,adresse,coordonnees,,Id,rue,code_postal,ville
Amap,"165 Rue Maurice Berteaux
95870
Bezons",,,id_1268,165 Rue Maurice Berteaux,CP_95870,Bezons
Amap,"Rue de l'Abreuvoir
55210
Vigneulles-lès-Hattonchâtel",,,id_1269,Rue de l'Abreuvoir,CP_55210,Vigneulles-lès-Hattonchâtel
Amap,"Place du 8 Mai 1945
13500
Martigues",,,id_1270,Place du 8 Mai 1945,CP_13500,Martigues
Amap,"3 Rue des Burons
37130
Bréhémont",,,id_1271,3 Rue des Burons,CP_37130,Bréhémont
Amap,"Rue de Boismurie
25410
Saint-Vit",,,id_1272,Rue de Boismurie,CP_25410,Saint-Vit
Amap,"8 Rue Pierre Joly
95100
Argenteuil",,,id_1273,8 Rue Pierre Joly,CP_95100,Argenteuil
"
Amap - Gac Vendôme","17 Rue Roger Salengro
41100
Saint-Ouen",,,id_1274,17 Rue Roger Salengro,CP_41100,Saint-Ouen
"
Amap - Les Amis De La Ferme De Bagnolet","129 Rue Robespierre
93170
Bagnolet",,,id_1275,129 Rue Robespierre,CP_93170,Bagnolet
"
Amap - Terre D'Ici","Halle du fort de Sucy
94370
Sucy-en-Brie",,,id_1276,Halle du fort de Sucy,CP_94370,Sucy-en-Brie
Amap 12°,"1 Rue Hector Malot
75012
Paris",,,id_1277,1 Rue Hector Malot,CP_75012,Paris
"
Amap À Ma Pomme","15 Avenue Verhaeren
59000
Lille",,,id_1278,15 Avenue Verhaeren,CP_59000,Lille
Amap À Vapeur,"145 Rue de la Carreterie
84000
Avignon",,,id_1279,145 Rue de la Carreterie,CP_84000,Avignon
"
Amap Amapatate","Maison Pour La Planète
74960
Meythet",,,id_1280,Maison Pour La Planète,CP_74960,Meythet
"
Amap Art Du Panier","Rue Just Hauy
80000
Amiens",,,id_1281,Rue Just Hauy,CP_80000,Amiens
Amap Atout Bio,"Bld Emile Zola
13500
Martigues",,,id_1282,Bld Emile Zola,CP_13500,Martigues
"
Amap Auribel","06810
Auribeau-sur-Siagne",,,id_1283,,CP_06810,Auribeau-sur-Siagne
Amap Avallon,"89200
Avallon",,,id_1284,,CP_89200,Avallon
Amap Bagatelle Les Petits Pois,"13008
Marseille",,,id_1285,,CP_13008,Marseille
"
Amap Balico","6 Rue Alfred Binet
06000
Nice",,,id_1286,6 Rue Alfred Binet,CP_06000,Nice
"
Amap Balma2","31130
Balma",,,id_1287,,CP_31130,Balma
"
Amap Baziège","31450
Baziège",,,id_1288,,CP_31450,Baziège
"
Amap Beaubrun","14 Rue Claude Deverchère
42000
Saint-Étienne",,,id_1289,14 Rue Claude Deverchère,CP_42000,Saint-Étienne
Amap Belle De Mai,"13004
Marseille",,,id_1290,,CP_13004,Marseille
"
Amap Bio En Brenne","Place Charles de Gaulle
37380
Monnaie",,,id_1291,Place Charles de Gaulle,CP_37380,Monnaie
Amap Bocageot,"5 Place Jacques Brel
78280
Guyancourt",,,id_1292,5 Place Jacques Brel,CP_78280,Guyancourt
"
Amap Bouillon De Cultures","Ejc Soissons 7 Rue Jean De Dormans
02200
Soissons",,,id_1293,Ejc Soissons 7 Rue Jean De Dormans,CP_02200,Soissons
"
Amap Boulazac","Rue Antoine Deschamps
24000
Périgueux",,,id_1294,Rue Antoine Deschamps,CP_24000,Périgueux
Amap Ca Champagne Ardenne,"16 bis Rue Gustave Flaubert
51100
Reims",,,id_1295,16 bis Rue Gustave Flaubert,CP_51100,Reims
"
Amap Cagette À Venir","Route Des Bas Rupt
88400
Gerardmer",,,id_1296,Route Des Bas Rupt,CP_88400,Gerardmer
"
Amap Campousse","C/O Insead - Bld De Constance
77305
Fontainebleau",,,id_1297,C/O Insead - Bld De Constance,CP_77305,Fontainebleau
"
Amap Campus","Rue Lavoisier
76130
Mont-Saint-Aignan",,,id_1298,Rue Lavoisier,CP_76130,Mont-Saint-Aignan
"
Amap Campus À Cultiver","39 Rue Camille Guérin
87000
Limoges",,,id_1299,39 Rue Camille Guérin,CP_87000,Limoges
"Amap Cannes Lérins
","06150
Cannes",,,id_1300,,CP_06150,Cannes
"
Amap Cantagal","15 Route de Meze
34560
Villeveyrac",,,id_1301,15 Route de Meze,CP_34560,Villeveyrac
"
Amap Cap Berriat","38100
Grenoble",,,id_1302,,CP_38100,Grenoble
"
Amap Capra Parc","Pietrignani
20230
Santa-Lucia-di-Moriani",,,id_1303,Pietrignani,CP_20230,Santa-Lucia-di-Moriani
"
Amap Casanova","36 Rue Danielle Casanova
31000
Toulouse",,,id_1304,36 Rue Danielle Casanova,CP_31000,Toulouse
"
Amap Ce Arpège (Rilleux)","69270
Cailloux-sur-Fontaines",,,id_1305,,CP_69270,Cailloux-sur-Fontaines
Amap Cete - L'Isle D'Abeau,"38080
L'Isle-d'Abeau",,,id_1306,,CP_38080,L'Isle-d'Abeau
"
Amap Champs Libres","Foyer Félix-Gaillard
16300
Barbezieux Saint Hilaire",,,id_1307,Foyer Félix-Gaillard,CP_16300,Barbezieux Saint Hilaire
"
Amap Choux Radis Choux","77240
Vert-Saint-Denis",,,id_1308,,CP_77240,Vert-Saint-Denis
"
Amap Cidamos","13990
Fontvieille",,,id_1309,,CP_13990,Fontvieille
"
Amap Cojeul","La Marais, Rue De Mercatel
62175
Boisleux Saint Marc",,,id_1310,"La Marais, Rue De Mercatel",CP_62175,Boisleux Saint Marc
"
Amap Colombes","92700
Colombes",,,id_1311,,CP_92700,Colombes
Amap Coluche,"26350
Crépol",,,id_1312,,CP_26350,Crépol
"
Amap Condorcet","Rue Condorcet
02240
Ribemont",,,id_1313,Rue Condorcet,CP_02240,Ribemont
"
Amap Costa Hyères","4 place général Ducournau
83250
La Londe les maures",,,id_1314,4 place général Ducournau,CP_83250,La Londe les maures
"
Amap Coup De Pousse","19 Rue des Ardennes
75019
Paris",,,id_1315,19 Rue des Ardennes,CP_75019,Paris
"
Amap Croq'Bio","23 Rue de la Gare
16330
Vars",,,id_1316,23 Rue de la Gare,CP_16330,Vars
Amap Croque Vert En Beaudinard,"13400
Aubagne",,,id_1317,,CP_13400,Aubagne
Amap Culture Et Saveur Du Perche,"28240
La Loupe",,,id_1318,,CP_28240,La Loupe
"
Amap Cultures Nature","Chemin Des Pins
13140
Miramas Le Vieux",,,id_1319,Chemin Des Pins,CP_13140,Miramas Le Vieux
"
Amap D Abrest","Annexe De La Mairie
03200
Abrest",,,id_1320,Annexe De La Mairie,CP_03200,Abrest
"
Amap D'Artigueloutan","Rue de l'Eglise
64420
Artigueloutan",,,id_1321,Rue de l'Eglise,CP_64420,Artigueloutan
"
Amap D'Auradé","32600
L'Isle-Jourdain",,,id_1322,,CP_32600,L'Isle-Jourdain
"
Amap De Beauvais","98, rue Notre Dame du Thil
60000
Beauvais",,,id_1323,"98, rue Notre Dame du Thil",CP_60000,Beauvais
"
Amap De Bellerive","969 Rue de Bellerive
62920
Gonnehem",,,id_1324,969 Rue de Bellerive,CP_62920,Gonnehem
Amap De Boulogne Billancourt,"11 Rue Danjou
92100
Boulogne-Billancourt",,,id_1325,11 Rue Danjou,CP_92100,Boulogne-Billancourt
"
Amap De Candide","440 Rue Voltaire
88650
Anould",,,id_1326,440 Rue Voltaire,CP_88650,Anould
"
Amap De Capucine","2505 Route de St Die Sauceray
88470
Saint-Michel-sur-Meurthe",,,id_1327,2505 Route de St Die Sauceray,CP_88470,Saint-Michel-sur-Meurthe
"
Amap De Carcassonne","11000
Carcassonne",,,id_1328,,CP_11000,Carcassonne
Amap De Cavaillon,"Chemin Des Barattes
84300
Cavaillon",,,id_1329,Chemin Des Barattes,CP_84300,Cavaillon
"
Amap De Changé","Rue de l'Epau
72560
Changé",,,id_1330,Rue de l'Epau,CP_72560,Changé
"
Amap De Chantilly","16 Avenue de Montmorency
60500
Chantilly",,,id_1331,16 Avenue de Montmorency,CP_60500,Chantilly
Amap De Châtenay,"92290
Châtenay-Malabry",,,id_1332,,CP_92290,Châtenay-Malabry
"
Amap De Chelles","Avenue Alphonse Bordereau
77500
Chelles",,,id_1333,Avenue Alphonse Bordereau,CP_77500,Chelles
"
Amap De Conches En Ouche","9 Rue De Saint Calais
27190
Conches En Ouche",,,id_1334,9 Rue De Saint Calais,CP_27190,Conches En Ouche
"
Amap De Coutras","33230
Coutras",,,id_1335,,CP_33230,Coutras
"
Amap De Cugnaux","31270
Cugnaux",,,id_1336,,CP_31270,Cugnaux
"
Amap De Fécamp","254 Avenue Jean Lorrain Maison Du Port
76400
Fécamp",,,id_1337,254 Avenue Jean Lorrain Maison Du Port,CP_76400,Fécamp
"
Amap De Filhol","31600
Muret",,,id_1338,,CP_31600,Muret
"
Amap De Fréjus","83600
Fréjus",,,id_1339,,CP_83600,Fréjus
"
Amap De Garbejaïre","Place Joseph Bermond - Le Haut-Sartoux
06560
Valbonne",,,id_1340,Place Joseph Bermond - Le Haut-Sartoux,CP_06560,Valbonne
"
Amap De Gimont","32200
Gimont",,,id_1341,,CP_32200,Gimont
"
Amap De Granier","38530
Barraux",,,id_1342,,CP_38530,Barraux
"
Amap De Haguenau","204 Grand Rue
67500
Haguenau",,,id_1343,204 Grand Rue,CP_67500,Haguenau
"
Amap De La Bergerie","Rue Bernard Morançais
60200
Compiègne",,,id_1344,Rue Bernard Morançais,CP_60200,Compiègne
"
Amap De La Bruyère - St Loup","13010
Marseille",,,id_1345,,CP_13010,Marseille
